Timestamp,Value
11/24/2017 19:40,2.909432656
11/24/2017 19:45,0.732713203
11/24/2017 19:50,0.770614141
11/24/2017 19:55,0.74736
11/24/2017 20:00,1.640489492
11/24/2017 20:05,13.75009875
11/24/2017 20:10,3.644778125
11/24/2017 20:15,2.95064375
11/24/2017 20:20,1.356365859
11/24/2017 20:25,0.979573672
11/24/2017 20:30,1.350767344
11/24/2017 20:35,3.491910625
11/24/2017 20:40,3.082750313
11/24/2017 20:45,0.934773516
11/24/2017 20:50,0.948903828
11/24/2017 20:55,0.843961641
11/24/2017 21:00,0.913759688
11/24/2017 21:05,
11/24/2017 21:10,
11/24/2017 21:15,
11/24/2017 21:20,0.765686172
11/24/2017 21:25,0.750956797
11/24/2017 21:30,0.848312813
11/24/2017 21:35,1.045901641
11/24/2017 21:40,1.093279844
11/24/2017 21:45,0.715564844
11/24/2017 21:50,0.865946484
11/24/2017 21:55,0.719921172
11/24/2017 22:00,0.756404297
11/24/2017 22:05,0.810386172
11/24/2017 22:10,0.978864688
11/24/2017 22:15,0.775076797
11/24/2017 22:20,1.019642656
11/24/2017 22:25,0.919354297
11/24/2017 22:30,0.844457031
11/24/2017 22:35,0.810204141
11/24/2017 22:40,0.779918828
11/24/2017 22:45,0.662556484
11/24/2017 22:50,0.871406172
11/24/2017 22:55,0.751578984
11/24/2017 23:00,0.799224805
11/24/2017 23:05,0.779560859
11/24/2017 23:10,0.706028359
11/24/2017 23:15,0.671030859
11/24/2017 23:20,0.666964531
11/24/2017 23:25,0.851422969
11/24/2017 23:30,0.777863828
11/24/2017 23:35,0.827144688
11/24/2017 23:40,0.826156563
11/24/2017 23:45,0.846591484
11/24/2017 23:50,0.797234297
11/24/2017 23:55,0.738992031
11/25/2017 0:00,0.690177031
11/25/2017 0:05,1.041001797
11/25/2017 0:10,0.698958203
11/25/2017 0:15,0.726402813
11/25/2017 0:20,0.744455586
11/25/2017 0:25,0.675665859
11/25/2017 0:30,0.725163984
11/25/2017 0:35,0.751245313
11/25/2017 0:40,0.762193398
11/25/2017 0:45,0.825226016
11/25/2017 0:50,0.753133203
11/25/2017 0:55,0.596920664
11/25/2017 1:00,0.639925352
11/25/2017 1:05,0.676611797
11/25/2017 1:10,0.592635703
11/25/2017 1:15,0.899936641
11/25/2017 1:20,0.958077578
11/25/2017 1:25,0.754639844
11/25/2017 1:30,0.807917031
11/25/2017 1:35,0.559903516
11/25/2017 1:40,0.738089844
11/25/2017 1:45,0.703814141
11/25/2017 1:50,0.612808672
11/25/2017 1:55,0.676840703
11/25/2017 2:00,0.773744883
11/25/2017 2:05,0.775766641
11/25/2017 2:10,0.754447813
11/25/2017 2:15,0.723432344
11/25/2017 2:20,0.825414648
11/25/2017 2:25,0.667670859
11/25/2017 2:30,0.748476797
11/25/2017 2:35,0.692546016
11/25/2017 2:40,0.704608086
11/25/2017 2:45,0.754436016
11/25/2017 2:50,0.724040703
11/25/2017 2:55,0.636025156
11/25/2017 3:00,0.694812852
11/25/2017 3:05,0.814736016
11/25/2017 3:10,0.921218828
11/25/2017 3:15,0.64510832
11/25/2017 3:20,0.750570938
11/25/2017 3:25,0.845422656
11/25/2017 3:30,0.782719688
11/25/2017 3:35,1.174400703
11/25/2017 3:40,0.781145078
11/25/2017 3:45,0.847658359
11/25/2017 3:50,0.845094844
11/25/2017 3:55,0.756220469
11/25/2017 4:00,0.906255156
11/25/2017 4:05,0.964190469
